,Disagreement,q
0,0.030287251793445002,1.0
1,0.02759397000990647,1.0
2,0.031003724921777404,1.0
3,0.02163041960706692,1.0
4,0.025594453776177927,1.0
5,0.025429329084036882,1.0
6,0.030390633135556656,1.0
7,0.01677287913469709,1.0
8,0.02627784374313529,1.0
9,0.037801799104652443,1.0
10,0.023727472839807636,1.0
11,0.03733391501602355,1.0
12,0.02306370418876507,1.0
13,0.024213038954794954,1.0
14,0.028144660086607695,1.0
15,0.019748939092935507,1.0
16,0.02013001343621568,1.0
17,0.025404064278864862,1.0
18,0.02512922804702376,1.0
19,0.019963059692589644,1.0
20,0.02390883374228349,1.0
21,0.026574060320704515,1.0
22,0.024315048368325452,1.0
23,0.02219364487820888,1.0
24,0.02456203582652742,1.0
25,0.021248560794789033,1.0
26,0.032609439580162464,1.0
27,0.037075652645683785,1.0
28,0.024613634138053973,1.0
29,0.025526095082895096,1.0
30,0.03137287292352554,1.0
31,0.025617991158773088,1.0
32,0.022511105973288776,1.0
33,0.027281122154519503,1.0
34,0.04550817583037989,1.0
35,0.026290480694221824,1.0
36,0.022056769794518923,1.0
37,0.02985099707710983,1.0
38,0.02735960050465893,1.0
39,0.024557693412124895,1.0
40,0.028202268203138536,1.0
41,0.029517432633055556,1.0
42,0.021411647203631316,1.0
43,0.025376650928368584,1.0
44,0.02211892947496764,1.0
45,0.03642811349102729,1.0
46,0.02752943111876657,1.0
47,0.029398058896979443,1.0
48,0.01661319639123927,1.0
49,0.026125799663638885,1.0
50,0.026078460661020934,1.0
51,0.031656788681914315,1.0
52,0.028923928414822192,1.0
53,0.027714499595507865,1.0
54,0.024674497769771507,1.0
55,0.02359112197157171,1.0
56,0.027358573267900133,1.0
57,0.03678255208286408,1.0
58,0.027197981688514138,1.0
59,0.036649170829990904,1.0
60,0.03375026235101926,1.0
61,0.03341049270317487,1.0
62,0.029064551320904967,1.0
63,0.023911850441816842,1.0
64,0.025409364702224123,1.0
65,0.023219201375730324,1.0
66,0.026380142467671664,1.0
67,0.025430205745973947,1.0
68,0.028839797193686043,1.0
69,0.028529376316380875,1.0
70,0.027982976857763436,1.0
71,0.028876867886268483,1.0
72,0.03469442990038376,1.0
73,0.029774985132597624,1.0
74,0.03181013005289965,1.0
75,0.03228941589714481,1.0
76,0.029717201768511163,1.0
77,0.0330061065972572,1.0
78,0.026101935249611467,1.0
79,0.03729049298110382,1.0
80,0.02850882140618384,1.0
81,0.04327749191481281,1.0
82,0.02593750153977178,1.0
83,0.028671323821049772,1.0
84,0.025866013634092758,1.0
85,0.02756145205377868,1.0
86,0.03869323399435487,1.0
87,0.02427980887187393,1.0
88,0.03552670176114802,1.0
89,0.023258074596379127,1.0
90,0.02640978078036668,1.0
91,0.026880499368583378,1.0
92,0.023317458577565633,1.0
93,0.02791100205234166,1.0
94,0.04000202785362959,1.0
95,0.023937529163138464,1.0
96,0.02646811350987048,1.0
97,0.02233445449182964,1.0
98,0.02110833454989222,1.0
99,0.023135441533079257,1.0
100,0.028147678599107037,0.8
101,0.025029652596199322,0.8
102,0.02445072849465066,0.8
103,0.02494405941965355,0.8
104,0.032142584234788274,0.8
105,0.02430225369380282,0.8
106,0.020930148528241772,0.8
107,0.025011905455492554,0.8
108,0.0318095292925013,0.8
109,0.034098869351515654,0.8
110,0.02296059281829501,0.8
111,0.028320877522079964,0.8
112,0.025904925728150445,0.8
113,0.020315162257600522,0.8
114,0.02852441766418065,0.8
115,0.038328978069475335,0.8
116,0.03397312586883849,0.8
117,0.02457044102354022,0.8
118,0.030824601411383715,0.8
119,0.02571755516487531,0.8
120,0.02600752866341746,0.8
121,0.024476751519734812,0.8
122,0.02880928128789708,0.8
123,0.024388723405572733,0.8
124,0.03402207553110764,0.8
125,0.022066093703080804,0.8
126,0.033307362052165806,0.8
127,0.019645137336814996,0.8
128,0.017719534707309307,0.8
129,0.025301242775943988,0.8
130,0.03445427039209678,0.8
131,0.02536146548928178,0.8
132,0.032461661979676676,0.8
133,0.02385116043333563,0.8
134,0.013228729142748481,0.8
135,0.017100994469018072,0.8
136,0.03226887736294045,0.8
137,0.01996193145054771,0.8
138,0.035828275861702195,0.8
139,0.0433585040433603,0.8
140,0.022147874053899584,0.8
141,0.023320235199514962,0.8
142,0.031333943198293406,0.8
143,0.03189390740883246,0.8
144,0.021326656127551802,0.8
145,0.0343660839402489,0.8
146,0.035858426065261594,0.8
147,0.025826408791012615,0.8
148,0.02343829954590155,0.8
149,0.018736564961508707,0.8
150,0.023028431023279096,0.8
151,0.034282922180859744,0.8
152,0.027501730553463256,0.8
153,0.020314242492033428,0.8
154,0.031154935159103836,0.8
155,0.03350213034512995,0.8
156,0.025634962087339716,0.8
157,0.028290817157584608,0.8
158,0.025513706453902815,0.8
159,0.027286815539439336,0.8
160,0.03390687417420261,0.8
161,0.02082287718457196,0.8
162,0.028162612919433956,0.8
163,0.02285188997891779,0.8
164,0.02454887277820309,0.8
165,0.028116206481330615,0.8
166,0.033718210416012334,0.8
167,0.027594280013163282,0.8
168,0.025851260656520866,0.8
169,0.024163022949162786,0.8
170,0.01603717296388456,0.8
171,0.027234820363037832,0.8
172,0.022283657410471006,0.8
173,0.023213100774152236,0.8
174,0.01808975076703009,0.8
175,0.02774660863999405,0.8
176,0.029635938417136097,0.8
177,0.03106946239127286,0.8
178,0.024182083801542777,0.8
179,0.021345374784332186,0.8
180,0.026191918698137327,0.8
181,0.02283240787862279,0.8
182,0.029601564872399802,0.8
183,0.016046862667890658,0.8
184,0.026689362850623795,0.8
185,0.022780777126753193,0.8
186,0.028835587812238633,0.8
187,0.021420892493017957,0.8
188,0.025864287724918306,0.8
189,0.01921328192093037,0.8
190,0.022400433045084003,0.8
191,0.01616403399610318,0.8
192,0.02468000179824002,0.8
193,0.027903528878522352,0.8
194,0.023377198541488894,0.8
195,0.024946202790091125,0.8
196,0.024172233104163162,0.8
197,0.030703293884231576,0.8
198,0.02869453775142099,0.8
199,0.028894849476404475,0.8
200,0.03154113127649378,0.6
201,0.023012040525446812,0.6
202,0.024375876130579708,0.6
203,0.02859035772503059,0.6
204,0.02746988016855325,0.6
205,0.017745917892142183,0.6
206,0.025624899726886932,0.6
207,0.02840097281614132,0.6
208,0.026422457950849236,0.6
209,0.030087815706699484,0.6
210,0.025858501576460385,0.6
211,0.023093887868897957,0.6
212,0.030187290352010766,0.6
213,0.02487246690931636,0.6
214,0.031258253862336105,0.6
215,0.02479778345308147,0.6
216,0.025190109084730426,0.6
217,0.021785861390893474,0.6
218,0.020847988589871785,0.6
219,0.01889472149562308,0.6
220,0.02681933532745533,0.6
221,0.022635386591178502,0.6
222,0.015205066043072034,0.6
223,0.024553684480613253,0.6
224,0.018788420433178667,0.6
225,0.024595915289675002,0.6
226,0.02245075973830551,0.6
227,0.040627288770623965,0.6
228,0.020848072935455663,0.6
229,0.02231500161258928,0.6
230,0.01844517043276595,0.6
231,0.02537562945875684,0.6
232,0.030976556559823752,0.6
233,0.02441977671297448,0.6
234,0.023165553072216745,0.6
235,0.019106454130025218,0.6
236,0.027517625699368956,0.6
237,0.028893959109921482,0.6
238,0.020121801977287544,0.6
239,0.028923534057294028,0.6
240,0.023639473711067796,0.6
241,0.02074992208748857,0.6
242,0.02633218636280071,0.6
243,0.029308232055006,0.6
244,0.014554741913449833,0.6
245,0.027585013496803524,0.6
246,0.024453018719853156,0.6
247,0.022036377772780925,0.6
248,0.03184318596965034,0.6
249,0.028595412236985255,0.6
250,0.02524540257407876,0.6
251,0.022363600265094492,0.6
252,0.03112686596953874,0.6
253,0.036856748999937246,0.6
254,0.025704881354822053,0.6
255,0.02275593566773755,0.6
256,0.028904392282741224,0.6
257,0.020296744927804786,0.6
258,0.02884477625525328,0.6
259,0.0398865805585767,0.6
260,0.023293526254053613,0.6
261,0.01881126800508451,0.6
262,0.024380629387101976,0.6
263,0.027135346341361166,0.6
264,0.03064359032642902,0.6
265,0.020469974630442454,0.6
266,0.023101280704974983,0.6
267,0.02457569855893367,0.6
268,0.027313481233199953,0.6
269,0.02460754641661438,0.6
270,0.016826486433116367,0.6
271,0.02834693690788109,0.6
272,0.027823759016613218,0.6
273,0.01566674130336991,0.6
274,0.023846048408283606,0.6
275,0.02760287399799972,0.6
276,0.029848532535003344,0.6
277,0.02700457821614606,0.6
278,0.03109813621454526,0.6
279,0.029545457064035396,0.6
280,0.01844865845075296,0.6
281,0.011653491046709652,0.6
282,0.015289757212449066,0.6
283,0.02881721331786204,0.6
284,0.02520018529070237,0.6
285,0.016052063770033553,0.6
286,0.0244548446137846,0.6
287,0.030658951417619137,0.6
288,0.0308850809605105,0.6
289,0.02443906884313172,0.6
290,0.02152954864291474,0.6
291,0.02914443122131749,0.6
292,0.028197305906625246,0.6
293,0.01894922846660218,0.6
294,0.027513886833948925,0.6
295,0.02618277504674559,0.6
296,0.023616903519940027,0.6
297,0.01351523794844349,0.6
298,0.03379044105508004,0.6
299,0.024592473016993938,0.6
300,0.020711553396081505,0.4
301,0.026382907960288283,0.4
302,0.024783891340987588,0.4
303,0.01700328095504116,0.4
304,0.02633860248807887,0.4
305,0.0252287705151664,0.4
306,0.023656203579251692,0.4
307,0.027488174574945158,0.4
308,0.016211538215720037,0.4
309,0.022994131368645324,0.4
310,0.023559509153899177,0.4
311,0.02601773441306351,0.4
312,0.019933295168792883,0.4
313,0.022995714336292283,0.4
314,0.021912736949828284,0.4
315,0.022889250107133722,0.4
316,0.035410638267118086,0.4
317,0.023796887002973433,0.4
318,0.019753845277299228,0.4
319,0.027439073648553768,0.4
320,0.026955017372160023,0.4
321,0.02711643930638636,0.4
322,0.026728377285706886,0.4
323,0.01915653220442662,0.4
324,0.025363531353361144,0.4
325,0.02011641265344928,0.4
326,0.024874212090017354,0.4
327,0.02382437050030281,0.4
328,0.019958975308744516,0.4
329,0.02296965631599892,0.4
330,0.02429027077661315,0.4
331,0.018610026750039147,0.4
332,0.019453794184256325,0.4
333,0.020735555422936355,0.4
334,0.02463798558444479,0.4
335,0.0289910341885656,0.4
336,0.02762200522103869,0.4
337,0.031341011756424224,0.4
338,0.03130871082539492,0.4
339,0.024992433873661776,0.4
340,0.035657977831047134,0.4
341,0.0236019682213489,0.4
342,0.02086943336387981,0.4
343,0.025863528547030206,0.4
344,0.025072920939359568,0.4
345,0.02065805249869243,0.4
346,0.02048929195310581,0.4
347,0.026674909130242338,0.4
348,0.026622172615989443,0.4
349,0.02444369432716297,0.4
350,0.02518175419105577,0.4
351,0.019419689628796474,0.4
352,0.02739322402240631,0.4
353,0.025332598815169024,0.4
354,0.016709643672751295,0.4
355,0.032133544163276566,0.4
356,0.01444677671974332,0.4
357,0.01909077593406025,0.4
358,0.02227304672161663,0.4
359,0.027698498483183055,0.4
360,0.022272688209476144,0.4
361,0.03217806807162955,0.4
362,0.023400046523126387,0.4
363,0.029355230932080426,0.4
364,0.03096055159711982,0.4
365,0.020874112893116862,0.4
366,0.023141911225629083,0.4
367,0.025775984956243128,0.4
368,0.019490076197155603,0.4
369,0.03015313385814722,0.4
370,0.020365831884145768,0.4
371,0.016519417995370857,0.4
372,0.02711616706037642,0.4
373,0.02249552159708365,0.4
374,0.020587524086881314,0.4
375,0.02182275965104922,0.4
376,0.01988837081498884,0.4
377,0.026226225465606882,0.4
378,0.03165681637883091,0.4
379,0.01941292603298456,0.4
380,0.030053008705259038,0.4
381,0.014637089869695514,0.4
382,0.023364980167316175,0.4
383,0.021908660882925143,0.4
384,0.02097004650912621,0.4
385,0.02427454047415458,0.4
386,0.026770566981151177,0.4
387,0.020295160769997586,0.4
388,0.021835856818606846,0.4
389,0.01889467765938521,0.4
390,0.028845031143319835,0.4
391,0.013674932302510469,0.4
392,0.025005922746050492,0.4
393,0.021501808903311742,0.4
394,0.021144353474187826,0.4
395,0.0328901609958645,0.4
396,0.025841703303129782,0.4
397,0.023398288325057717,0.4
398,0.024144165932567872,0.4
399,0.019786031319302715,0.4
400,0.02137048099166194,0.2
401,0.019696229317959196,0.2
402,0.01574821278536886,0.2
403,0.01491780004090268,0.2
404,0.030030425563571543,0.2
405,0.021968629070676114,0.2
406,0.023171924804223133,0.2
407,0.022112183531986376,0.2
408,0.019986620757186165,0.2
409,0.021982122778006343,0.2
410,0.02238214853287447,0.2
411,0.016941548229538167,0.2
412,0.020702311827416366,0.2
413,0.01888033772046815,0.2
414,0.025580103419850463,0.2
415,0.022336089208693753,0.2
416,0.019608220319887196,0.2
417,0.023805580972050495,0.2
418,0.022631475136191456,0.2
419,0.022224707123849708,0.2
420,0.02253312570567177,0.2
421,0.021559088693056103,0.2
422,0.017808379416690286,0.2
423,0.020253150372347338,0.2
424,0.013537358285363706,0.2
425,0.02196947981947318,0.2
426,0.020626900376481697,0.2
427,0.028091301638168843,0.2
428,0.020510553204130554,0.2
429,0.017183519249247478,0.2
430,0.021901544275596783,0.2
431,0.026909489043423468,0.2
432,0.010965938029441949,0.2
433,0.017728745405603725,0.2
434,0.017135149659870366,0.2
435,0.02201222228124439,0.2
436,0.021568717387130287,0.2
437,0.025699571965926378,0.2
438,0.015357468865894812,0.2
439,0.020600310483608334,0.2
440,0.01638103828577094,0.2
441,0.01668969588355436,0.2
442,0.028710607367217506,0.2
443,0.019797020650649328,0.2
444,0.017531706698140633,0.2
445,0.023530301289210406,0.2
446,0.018223380430845773,0.2
447,0.018871374496632978,0.2
448,0.020069085214315562,0.2
449,0.014571195581350218,0.2
450,0.016249153536745744,0.2
451,0.024077125487372068,0.2
452,0.015407619754265557,0.2
453,0.022643259201729465,0.2
454,0.019967828138347188,0.2
455,0.018246952932341964,0.2
456,0.021237781055064894,0.2
457,0.021320383984509257,0.2
458,0.02330303587835295,0.2
459,0.019652717985640406,0.2
460,0.0188587674180086,0.2
461,0.017842659737380983,0.2
462,0.019675554491515822,0.2
463,0.024952916019972862,0.2
464,0.019854934728855914,0.2
465,0.015274811757173741,0.2
466,0.018367166315763114,0.2
467,0.02009594163451066,0.2
468,0.02251748560679834,0.2
469,0.0183639830993978,0.2
470,0.020762204960556096,0.2
471,0.02414119984744304,0.2
472,0.025704325074429574,0.2
473,0.022683524586388476,0.2
474,0.02256329593690294,0.2
475,0.023389342470351106,0.2
476,0.01574685244249576,0.2
477,0.024604359289714765,0.2
478,0.019221649615718105,0.2
479,0.021680859732714018,0.2
480,0.023786987176546752,0.2
481,0.028552155782292896,0.2
482,0.018134216825897945,0.2
483,0.023232122981472824,0.2
484,0.023583423551127546,0.2
485,0.022852804008810686,0.2
486,0.021110446354335555,0.2
487,0.015077076895512426,0.2
488,0.020812389139773582,0.2
489,0.0183939293516734,0.2
490,0.019774215400265194,0.2
491,0.015390693318564928,0.2
492,0.020703092331951226,0.2
493,0.01968959499544851,0.2
494,0.027579867224281053,0.2
495,0.02128314665306076,0.2
496,0.020046813004917327,0.2
497,0.014944980446967328,0.2
498,0.021470632647700928,0.2
499,0.016529692180265267,0.2
500,0.012936547654799391,0.08
501,0.018136481761252994,0.08
502,0.014059034798832339,0.08
503,0.0158083745292601,0.08
504,0.01731126191931621,0.08
505,0.016092146085939018,0.08
506,0.019395741801230982,0.08
507,0.013433604633159114,0.08
508,0.01442857701570721,0.08
509,0.01370664129980622,0.08
510,0.013321961280535177,0.08
511,0.014257834348035165,0.08
512,0.01626556123656814,0.08
513,0.02122888561522166,0.08
514,0.023514636841062295,0.08
515,0.017076362104605416,0.08
516,0.023010668190397515,0.08
517,0.013763128176901425,0.08
518,0.01782745028905138,0.08
519,0.015292752105618262,0.08
520,0.020609474918004942,0.08
521,0.016193382567065494,0.08
522,0.016224830604013644,0.08
523,0.017176006887710423,0.08
524,0.020272256303123477,0.08
525,0.012939368686890646,0.08
526,0.017203846333612792,0.08
527,0.01691771443689089,0.08
528,0.022313850099700012,0.08
529,0.02406158956606697,0.08
530,0.01777744807450792,0.08
531,0.019452233023315453,0.08
532,0.01677247283033819,0.08
533,0.013814417152686255,0.08
534,0.02453318291338416,0.08
535,0.02135681402961828,0.08
536,0.013899166364576634,0.08
537,0.014556499678561865,0.08
538,0.012240994447958035,0.08
539,0.0138326017608132,0.08
540,0.015540063493568764,0.08
541,0.019499135665244114,0.08
542,0.01820041847624893,0.08
543,0.01852309063599977,0.08
544,0.022310865718569703,0.08
545,0.017792182658883694,0.08
546,0.017799469699182512,0.08
547,0.02601150431219712,0.08
548,0.017083602367005818,0.08
549,0.01740901856211004,0.08
550,0.020822985488493484,0.08
551,0.018579953980040885,0.08
552,0.018068638030031513,0.08
553,0.014460298853394737,0.08
554,0.013190042551219607,0.08
555,0.012017575534266134,0.08
556,0.01767670940528687,0.08
557,0.01963224981424033,0.08
558,0.017771686455261428,0.08
559,0.017017932463668374,0.08
560,0.013266679885686949,0.08
561,0.020579878891822556,0.08
562,0.01760724441986975,0.08
563,0.02182872348867404,0.08
564,0.018238756141108033,0.08
565,0.015660472506128443,0.08
566,0.012032151800740791,0.08
567,0.015281155031276375,0.08
568,0.01658083495365494,0.08
569,0.018156372803860243,0.08
570,0.0236475671586693,0.08
571,0.014073546588877751,0.08
572,0.017435561509015284,0.08
573,0.015244489873790354,0.08
574,0.013645549934381985,0.08
575,0.02010493032448989,0.08
576,0.016212319190943607,0.08
577,0.0203155751458457,0.08
578,0.019913289431312934,0.08
579,0.013582344568850723,0.08
580,0.018449022552324165,0.08
581,0.012781072215322008,0.08
582,0.013867528383966552,0.08
583,0.016617101999749376,0.08
584,0.018488173928348107,0.08
585,0.014387696577089977,0.08
586,0.017204090888370126,0.08
587,0.019187965976848066,0.08
588,0.022211712549516663,0.08
589,0.01523332060205215,0.08
590,0.01954840580211626,0.08
591,0.02208629850383086,0.08
592,0.014199380531853161,0.08
593,0.016672002256984352,0.08
594,0.017552168450563208,0.08
595,0.015135056543492611,0.08
596,0.017076369882229995,0.08
597,0.017561112552255544,0.08
598,0.017938692852471644,0.08
599,0.023066064590609545,0.08
600,0.013987216546687307,0.06
601,0.01378342560117319,0.06
602,0.01589626048088415,0.06
603,0.015921718034611964,0.06
604,0.017302399011787827,0.06
605,0.020917998225898893,0.06
606,0.01734091728828897,0.06
607,0.02077410978507104,0.06
608,0.01838187443136859,0.06
609,0.014310732050371686,0.06
610,0.015423811991839629,0.06
611,0.01790246817474191,0.06
612,0.017499015901801637,0.06
613,0.02040921186363052,0.06
614,0.012508622076645048,0.06
615,0.0173219294154332,0.06
616,0.014369435087502252,0.06
617,0.019162450895196987,0.06
618,0.01309286954179146,0.06
619,0.018877553739468634,0.06
620,0.01804308044760306,0.06
621,0.013929490366503448,0.06
622,0.015834161665243925,0.06
623,0.019872445918749843,0.06
624,0.01747231661330097,0.06
625,0.014809811035064133,0.06
626,0.015242688472602772,0.06
627,0.014046565572609155,0.06
628,0.0148844834904118,0.06
629,0.019110061984366232,0.06
630,0.015386300552002883,0.06
631,0.01638162826186073,0.06
632,0.01815079182880575,0.06
633,0.016857277319931974,0.06
634,0.015679811224509274,0.06
635,0.016964231273214662,0.06
636,0.014202209272873405,0.06
637,0.014107392297939714,0.06
638,0.01469556229055112,0.06
639,0.018136117058678052,0.06
640,0.016895572696935104,0.06
641,0.013532399658778772,0.06
642,0.017933561345719225,0.06
643,0.016527236481077,0.06
644,0.01783100525508731,0.06
645,0.015324268416672502,0.06
646,0.016476119910900987,0.06
647,0.0176520820899823,0.06
648,0.016096168807398142,0.06
649,0.011597683928878283,0.06
650,0.0201137165248488,0.06
651,0.01655413699738947,0.06
652,0.022059422889017303,0.06
653,0.013633602492985307,0.06
654,0.0165873969390176,0.06
655,0.01411752828850153,0.06
656,0.01734685020082124,0.06
657,0.016356761746606954,0.06
658,0.0215983099487563,0.06
659,0.020426102794814608,0.06
660,0.014477278440522332,0.06
661,0.02142049466578787,0.06
662,0.01630318542112444,0.06
663,0.02022294523957897,0.06
664,0.017649189944375965,0.06
665,0.012232065323195674,0.06
666,0.014479840522474802,0.06
667,0.01884789482298365,0.06
668,0.014563317533382336,0.06
669,0.015096631214185823,0.06
670,0.015835749310765878,0.06
671,0.020044880373279037,0.06
672,0.014739836230025904,0.06
