,Diversity,q
0,0.0006399719117594273,1.0
1,0.0004013015588845193,1.0
2,0.0003002713583217492,1.0
3,0.0002472984243894616,1.0
4,0.0002785113763829249,1.0
5,0.0006582314927310545,1.0
6,0.00037136481781029047,1.0
7,0.0007225073866667733,1.0
8,0.000335721940463628,1.0
9,0.00022576152208114348,1.0
10,0.00029153948857007703,1.0
11,0.00026219698058378336,1.0
12,0.0002487247713356459,1.0
13,0.0005824430003880707,1.0
14,0.00026346447844354963,1.0
15,0.0003832329228604364,1.0
16,0.00018918063450744417,1.0
17,0.001218707164889696,1.0
18,0.00031302250438316483,1.0
19,0.0001266677746520889,1.0
20,0.00013363090588166355,1.0
21,0.0006396443194607774,1.0
22,0.0003964897122673114,1.0
23,0.00015681765150342045,1.0
24,0.0004516200979636831,1.0
25,0.00036185878703120394,1.0
26,0.00029161456929806875,1.0
27,0.00041085242004463966,1.0
28,0.000275252137729185,1.0
29,0.0003758965933566134,1.0
30,0.0001922424997501466,1.0
31,0.00036730493268074155,1.0
32,0.00030756854171271985,1.0
33,0.00033982102697248807,1.0
34,0.0006139968731948364,1.0
35,0.0005526799697444208,1.0
36,0.0001986678780919933,1.0
37,0.0003089970304523121,1.0
38,0.00037386405434802495,1.0
39,0.00012161324855272807,1.0
40,0.00023295471741445196,1.0
41,8.784764514235916e-05,1.0
42,0.000415488424615877,1.0
43,0.00024297796285157821,1.0
44,0.0001715600180377243,1.0
45,0.00033109802798668214,1.0
46,0.00031679352975648645,1.0
47,0.00038853825451137233,1.0
48,0.0003686090661673649,1.0
49,0.0005205370563935708,1.0
50,0.0002036584085027052,1.0
51,0.00021792734375999552,1.0
52,0.0003042721067555878,1.0
53,0.0004389799808905892,1.0
54,0.0002515450349570907,1.0
55,0.000591377064251396,1.0
56,0.00021784401823139393,1.0
57,0.0001960108652779675,1.0
58,0.0006133893289701196,1.0
59,9.85478289401084e-05,1.0
60,0.0008314341639218392,1.0
61,0.0005643024988142022,1.0
62,0.00030816830464954056,1.0
63,0.0014050745484702537,1.0
64,0.00020650006848408248,1.0
65,0.000543749118684969,1.0
66,0.00016661924812825125,1.0
67,0.00028267649171761957,1.0
68,0.0002861045090887113,1.0
69,0.0002960107916176553,1.0
70,0.00029809171541044085,1.0
71,0.0002756613866504189,1.0
72,0.0002457285744932644,1.0
73,0.0005005488270936749,1.0
74,0.00018832988714322321,1.0
