,Disagreement,q
0,0.0005650735934122332,0.1
1,0.0002722283863015026,0.1
2,0.000271751514955959,0.1
3,0.0005494006044495023,0.1
4,0.0003685716004231686,0.1
5,0.0005395771983137845,0.1
6,0.0003059001730711389,0.1
7,0.00032981715105810574,0.1
8,0.0005296144287984369,0.1
9,0.0003415655571439006,0.1
10,0.0002713943389000569,0.1
11,0.0008858109104597293,0.1
12,0.0002460225319888621,0.1
13,0.0005098701576436221,0.1
14,0.000569124256409574,0.1
15,0.0005731070950111162,0.1
16,0.00036538161530084556,0.1
17,0.0003077235533801393,0.1
18,0.0007800759414651642,0.1
19,0.0001943016662406575,0.1
20,0.0004318490097813469,0.1
21,0.0002875589783922865,0.1
22,0.000336289991993207,0.1
23,0.00028180972140872805,0.1
24,0.00033964521958383106,0.1
25,0.0004517736956327062,0.1
26,0.00024214065556872965,0.1
27,0.0005022274307813003,0.1
28,0.0007309165421195835,0.1
29,0.0005768571111353462,0.1
30,0.0003243580916212927,0.1
31,0.0003995318298753034,0.1
32,0.000597943307323605,0.1
33,0.0001342275828295713,0.1
34,0.000632276342687807,0.1
35,0.0007999437804864671,0.1
36,0.0005472497225232699,0.1
37,0.0004038800192206339,0.1
38,0.0005955396939889452,0.1
39,0.00017311090263077882,0.1
40,0.00039618396636587267,0.1
41,0.00036456890987420355,0.1
42,0.0004344825106946732,0.1
43,0.0005598043816645951,0.1
44,0.0004454781727746451,0.1
45,0.0004023472107469003,0.1
46,0.0007411633175242897,0.1
47,0.000325095699092415,0.1
48,0.0005034536156821091,0.1
49,0.00038037791402751556,0.1
50,0.0008311670011107785,0.1
51,0.0004917657590029166,0.1
52,0.0006840986987418666,0.1
53,0.00034756414375283133,0.1
54,0.0010223318025987685,0.1
55,0.0002360510060237269,0.1
56,0.00038960652357596077,0.1
57,0.00036971550491453976,0.1
58,0.00037151569366006477,0.1
59,0.0008436100762664967,0.1
60,0.00019438076174884818,0.1
61,0.0006292514198646924,0.1
62,0.0004212745840189567,0.1
63,0.0003423668645830759,0.1
64,0.0007830073924822508,0.1
65,0.0003404438154592108,0.1
66,0.0004798120650280227,0.1
67,0.0005652281729357707,0.1
68,0.00032592102692441963,0.1
69,0.0005250242692912224,0.1
70,0.0009219179607229262,0.1
71,0.0003489555849973652,0.1
72,0.0010514349758581718,0.1
73,0.0008193239554489324,0.1
74,0.0006029959774600112,0.1
75,0.000821771110958706,0.1
76,0.0008474780880297039,0.1
77,0.00036323575319558305,0.1
78,0.00033892243546729104,0.1
79,0.0002274366027388213,0.1
80,0.0001493787090045152,0.1
81,0.0005653698713776172,0.1
82,0.0013019001971787826,0.1
83,0.0005305157658529601,0.1
84,0.00034413796570759413,0.1
85,0.0006445614241651504,0.1
86,0.00045165206667739535,0.1
87,0.00040664633715520066,0.1
88,0.0008355066242567419,0.1
89,0.00011657848778840085,0.1
90,0.00012782013727617524,0.1
91,0.00010905552827721222,0.1
92,0.00047558075268544286,0.1
93,0.0009067345506193447,0.1
94,0.0006142180309218436,0.1
95,0.0005906784247519485,0.1
96,0.000639880797617575,0.1
97,0.00047190554806808896,0.1
98,0.0003830682464197403,0.1
99,0.0006529709934031499,0.1
100,0.00010896817065362355,0.2
101,0.00023236125772536432,0.2
102,0.00031644008759379417,0.2
103,0.00034797964146130383,0.2
104,0.0001627309745988957,0.2
105,0.00023269756651459478,0.2
106,0.00039645787669708723,0.2
107,0.00026195455110736125,0.2
108,0.00032300092177876225,0.2
109,0.00024219309610141437,0.2
110,9.111402280347173e-05,0.2
111,0.00010282301149575331,0.2
112,0.0002195328104718366,0.2
113,0.0003651529174166566,0.2
114,9.641959429446439e-05,0.2
115,0.00011102503527195864,0.2
116,0.00020954641078648603,0.2
117,0.00033526056762563864,0.2
118,0.00020557784328159684,0.2
119,0.0005797614180834901,0.2
120,0.0002441495024966965,0.2
121,0.00019519325380144609,0.2
122,0.0003387506125468794,0.2
123,0.00034213935995531223,0.2
124,0.00011613651215009282,0.2
125,0.0003773841318736621,0.2
126,0.00035905708701094546,0.2
127,0.00034422646748194345,0.2
128,0.00023707063704869763,0.2
129,0.0001650587837420904,0.2
130,0.00030294968578368126,0.2
131,0.00019464556453669258,0.2
132,0.00012730538215847322,0.2
133,0.00017642111281190534,0.2
134,0.00021019685114199313,0.2
135,0.00031891746470812744,0.2
136,8.031456531686633e-05,0.2
137,0.00020131154297326888,0.2
138,0.00016486865894193005,0.2
139,0.000310888027335947,0.2
140,0.00019749769600817659,0.2
141,0.0002566137625503131,0.2
142,0.00027971808027125105,0.2
143,0.0007310638106575877,0.2
144,0.0003659061443684348,0.2
145,0.0004945629721359829,0.2
146,0.0001290889993570552,0.2
147,9.985897039000594e-05,0.2
148,0.0002040621724825502,0.2
149,0.00014681194106464074,0.2
150,9.138454206261718e-05,0.2
151,8.919883905655183e-05,0.2
152,0.0001231167330345663,0.2
153,0.00019655691455418043,0.2
154,0.0004143178675604634,0.2
155,0.0004326090355398644,0.2
156,0.0003198461243648528,0.2
157,0.0004222127171174564,0.2
158,5.767196188041764e-05,0.2
159,0.00025033308671467547,0.2
160,0.0002563910005537694,0.2
161,0.00023763198008775577,0.2
162,5.333240322992966e-05,0.2
163,0.00024873669843087775,0.2
164,0.0004222791757825651,0.2
165,5.4338909615395546e-05,0.2
166,0.00016820120718187516,0.2
167,0.0002620432159515412,0.2
168,0.00022065206262494042,0.2
169,0.00022258726409308838,0.2
170,0.000419744487029767,0.2
171,7.067863882676383e-05,0.2
