,Disagreement,q
0,0.02306529830429223,1.0
1,0.01351293956633128,1.0
2,0.021206702307730172,1.0
3,0.008148721491702145,1.0
4,0.03154431254435187,1.0
5,0.022657041636307555,1.0
6,0.03639390685326535,1.0
7,0.02451257759653394,1.0
8,0.01187662979325907,1.0
9,0.022811561093871006,1.0
10,0.01730386638141622,1.0
11,0.02648468576848759,1.0
12,0.01981892425529688,1.0
13,0.010377875915380315,1.0
14,0.025374545559939184,1.0
15,0.015461804229982114,1.0
16,0.018134853998634175,1.0
17,0.03468103852720608,1.0
18,0.022436555882812913,1.0
19,0.017017455835634163,1.0
20,0.024274667236687548,1.0
21,0.013889756208728595,1.0
22,0.027058625965821984,1.0
23,0.017515573283704445,1.0
24,0.021855580066080724,1.0
25,0.03130555229684416,1.0
26,0.021471153369721527,1.0
27,0.01633955345502699,1.0
28,0.014950645874578204,1.0
29,0.016311519864438954,1.0
30,0.021016096963905214,1.0
31,0.02519259721910779,1.0
32,0.021769275516309233,1.0
33,0.019909118928202473,1.0
34,0.008866768348425922,1.0
35,0.021160097587995818,1.0
36,0.019104938779280798,1.0
37,0.03134429483269027,1.0
38,0.016144561578026448,1.0
39,0.03327101025170215,1.0
40,0.02118963441018315,1.0
41,0.023820035117617544,1.0
42,0.0263456384698553,1.0
43,0.007945620982764981,1.0
44,0.03074553267713312,1.0
45,0.019445208899222088,1.0
46,0.022970028965905956,1.0
47,0.023538289895745867,1.0
48,0.014629596185842794,1.0
49,0.016648567961099498,1.0
50,0.015573453956404193,1.0
51,0.0253189114819625,1.0
52,0.019427383212313055,1.0
53,0.012396556593025703,1.0
54,0.015155888128640814,1.0
55,0.01911225019820705,1.0
56,0.028943362335905408,1.0
57,0.017283352850614084,1.0
58,0.024141458630285252,1.0
59,0.015787072436538003,1.0
60,0.031271017442682285,1.0
61,0.01525360746497487,1.0
62,0.015537467432223001,1.0
63,0.01955975995319047,1.0
64,0.027584143921141526,1.0
65,0.023799121776876278,1.0
66,0.01777659053359233,1.0
67,0.023790170584996943,1.0
68,0.02607398330825268,1.0
69,0.017154281010776578,1.0
70,0.030112984974490158,1.0
71,0.006117794574538434,1.0
72,0.02530723147148025,1.0
73,0.0355434405510325,1.0
74,0.009713427051152301,1.0
75,0.0332641184825555,1.0
76,0.021662797271341343,1.0
77,0.01853121896113056,1.0
78,0.020185067454397212,1.0
79,0.028925314892618903,1.0
80,0.0408439541775702,1.0
81,0.02383574430576111,1.0
82,0.02275816665711961,1.0
83,0.014170091824174924,1.0
84,0.02532633873525554,1.0
85,0.012842510042960505,1.0
86,0.010161525106111373,1.0
87,0.02952946428546176,1.0
88,0.020383917501223547,1.0
