,Disagreement,q
0,0.002006098267422493,0.0
1,0.0015580369384806643,0.0
2,0.0034764821414252013,0.0
3,0.00251516870383411,0.0
4,0.0031006058155453485,0.0
5,0.002640269787570459,0.0
6,0.0019123174170602897,0.0
7,0.0022195129293218893,0.0
8,0.0022200580664920306,0.0
9,0.0025875422120720426,0.0
10,0.003459793430889231,0.0
11,0.001678012187482044,0.0
12,0.002519207532163422,0.0
13,0.002482068915503826,0.0
14,0.002486166698697074,0.0
15,0.0026132393977064032,0.0
16,0.0013176289729810394,0.0
17,0.002278292420697093,0.0
18,0.0015967184117536052,0.0
19,0.0026335843953116493,0.0
20,0.0015746443955711694,0.0
21,0.002299677834458855,0.0
22,0.0023540704210169793,0.0
23,0.002273904372321445,0.0
24,0.0016996405110715625,0.0
25,0.002944940553369843,0.0
26,0.0022952798887133806,0.0
27,0.0008463716100921912,0.0
28,0.001790853282329143,0.0
29,0.0022859258677691953,0.0
30,0.0031895885058366713,0.0
31,0.0026519112095842795,0.0
32,0.0022982712447570043,0.0
33,0.0018968840920242818,0.0
34,0.0032203172299284156,0.0
35,0.0023254755471908742,0.0
36,0.0028877404049019745,0.0
37,0.002183227421148601,0.0
38,0.0015236820167358947,0.0
39,0.0018985327835557852,0.0
40,0.002628469994558557,0.0
41,0.002077933318869379,0.0
42,0.0022456006909337693,0.0
43,0.0015782268998054854,0.0
44,0.0021996103953685776,0.0
45,0.0020181407630384864,0.0
46,0.0024423265885626416,0.0
47,0.0025893107680016927,0.0
48,0.0019908849373842597,0.0
49,0.003566483701139263,0.0
50,0.002088752515166738,0.0
51,0.0020459632040594183,0.0
52,0.0023618450514461364,0.0
53,0.00303025505452696,0.0
54,0.0035608857452341684,0.0
55,0.0023579533172632208,0.0
56,0.0030413823192699477,0.0
57,0.0025130920948794305,0.0
58,0.0023677481619636506,0.0
59,0.0028672631330599056,0.0
60,0.002923655686473645,0.0
61,0.0031354708928848164,0.0
62,0.001614076525277814,0.0
63,0.002624440450358841,0.0
64,0.0016807170245610144,0.0
65,0.002291023324551803,0.0
66,0.002000265548484399,0.0
67,0.001947702088395942,0.0
68,0.0037524517625896958,0.0
