,Unnamed: 0,Disagreement,Density
0,0,0.0363432891226526,0.1
1,1,0.0379840353105909,0.1
2,2,0.0470777206736047,0.1
3,3,0.0141261282151087,0.1
4,4,1.740755417224382e-05,0.1
5,5,0.0003443811268275,0.1
6,6,0.0150583411476279,0.1
7,7,1.4367090883796736e-05,0.1
8,8,0.0217119244000873,0.1
9,9,0.0416849371186906,0.1
10,10,0.0567012185508642,0.1
11,11,0.0531712260714747,0.1
12,12,2.587441091217754e-05,0.1
13,13,0.0572251874963654,0.1
14,14,0.0422429227582907,0.1
15,15,0.0857472437909773,0.1
16,16,5.211487256144988e-05,0.1
17,17,0.0366915892614175,0.1
18,18,0.0042678008076322,0.1
19,19,0.0089462715761588,0.1
20,20,0.0001202063322998,0.1
21,21,0.0572378518054975,0.1
22,22,0.0423757416786378,0.1
23,23,0.0262207173016955,0.1
24,24,0.0602986207845885,0.1
25,25,0.0228905521624232,0.1
26,26,0.0770223586563305,0.1
27,27,0.0306665853493613,0.1
28,28,0.0408152656553962,0.1
29,29,0.046171214762087,0.1
30,30,0.0489414452594195,0.1
31,31,0.0414297395938802,0.1
32,32,0.0032332434496565,0.1
33,33,0.0828856826589893,0.1
34,34,0.0682024046273903,0.1
35,35,1.946741725593316e-05,0.1
36,36,0.053677301324974,0.1
37,37,0.0438859847294267,0.1
38,38,4.11731727898764e-05,0.1
39,39,0.0852058415865364,0.1
40,40,0.0561788774134257,0.1
41,41,0.0495803276173468,0.1
42,42,2.183152969324213e-05,0.1
43,43,0.0359178008809882,0.1
44,44,7.348483624483675e-06,0.1
45,45,0.0079127800928088,0.1
46,46,0.0001258422274416,0.1
47,47,0.0528028515614621,0.1
48,48,0.0267797868855758,0.1
49,49,0.038354914618001,0.1
50,50,0.0273818304290954,0.1
51,51,0.0138101660255853,0.1
52,52,0.0355348058383719,0.1
53,53,0.0001418606992369,0.1
54,54,0.0724479193799006,0.1
55,55,0.0906633011451321,0.1
56,56,0.003265781815635,0.1
57,57,0.0862898047738846,0.1
58,58,6.696218298806521e-05,0.1
59,59,0.053906083506888,0.1
60,60,1.557687596711187e-05,0.1
61,61,0.0440124479876728,0.1
62,62,0.0001733612694663,0.1
63,63,0.042590320241134,0.1
64,64,0.0113367213641277,0.1
65,65,0.0007720947866809,0.1
66,66,0.0590817701429966,0.1
67,67,0.0717879940872725,0.1
68,68,0.0501270553128555,0.1
69,69,0.0523630937557863,0.1
70,70,0.0487824999346866,0.1
71,71,0.053570228985193,0.1
72,72,0.0649106715214494,0.1
73,73,0.0575680751172982,0.1
74,74,0.0791650514073774,0.1
75,75,0.0004000077315981,0.1
76,76,0.0494396065662114,0.1
77,77,0.0208964699764351,0.1
78,78,0.032167083424449,0.1
79,79,0.055355943867842,0.1
80,80,0.0007191341341038,0.1
81,81,4.564165859026672e-05,0.1
82,82,0.0529478247470377,0.1
83,83,0.0597847452004619,0.1
84,84,3.953899933711033e-05,0.1
85,85,0.0574873454252583,0.1
86,86,0.0553033044417513,0.1
87,87,0.0001437315788595,0.1
88,88,0.0001639162716005,0.1
89,89,2.2984720064255145e-05,0.1
90,90,0.0387314636084199,0.1
91,91,6.819482871599445e-06,0.1
92,92,0.0068490871709977,0.1
93,93,0.0545361794817316,0.1
94,94,0.0444781198442272,0.1
95,95,0.048607772201811,0.1
96,96,0.0557129830032845,0.1
97,97,0.0431732425982904,0.1
98,98,2.9592277691276905e-05,0.1
99,99,0.0671725252537783,0.1
100,100,2.016112950835136e-06,0.2
101,101,0.0356022829500703,0.2
102,102,2.127549157130483e-06,0.2
103,103,3.4120774293440437e-06,0.2
104,104,0.0725578055457196,0.2
105,105,0.0821344773656634,0.2
106,106,0.0611243508354385,0.2
107,107,0.0585456623794418,0.2
108,108,1.7471843759417674e-06,0.2
109,109,0.0232814160882492,0.2
110,110,0.0556263180835861,0.2
111,111,0.1100190437289845,0.2
112,112,0.0701840256239319,0.2
113,113,0.0851099852608446,0.2
114,114,0.0615549122704824,0.2
115,115,0.0612580652160027,0.2
116,116,9.245720659967493e-06,0.2
117,117,0.0426627282617057,0.2
118,118,0.0691014974901937,0.2
119,119,0.0588132254373968,0.2
120,120,0.0411114791182159,0.2
121,121,0.0222982282629695,0.2
122,122,0.0039348489619227,0.2
123,123,0.0517442797592165,0.2
124,124,1.3356947848767067e-06,0.2
125,125,0.0685016833853676,0.2
126,126,9.074444387984498e-06,0.2
127,127,0.0638307320571456,0.2
128,128,0.0555953131872467,0.2
129,129,0.0151681874438319,0.2
130,130,1.197411749778133e-06,0.2
131,131,5.2760627200023535e-06,0.2
132,132,0.0457864938659181,0.2
133,133,0.0393753801176873,0.2
134,134,9.093043479647156e-07,0.2
135,135,1.500874515460519e-06,0.2
136,136,0.0139775232897,0.2
137,137,0.053479413809849,0.2
138,138,1.3259521044160818e-06,0.2
139,139,0.0442387308394188,0.2
140,140,0.0640190864534239,0.2
141,141,0.0321389208938063,0.2
142,142,0.0499248138525879,0.2
143,143,0.0092702924545043,0.2
144,144,0.026112715655761,0.2
145,145,0.0973562503378036,0.2
146,146,2.917179736152557e-06,0.2
147,147,1.3427663965492244e-06,0.2
148,148,4.440113362435883e-05,0.2
149,149,0.0693886459336803,0.2
150,150,0.0417507560504906,0.2
151,151,2.246590335753825e-06,0.2
152,152,0.0694429113721597,0.2
153,153,2.4058590987286197e-05,0.2
154,154,0.082946382090164,0.2
155,155,0.0689784161361386,0.2
156,156,2.2510457827203558e-06,0.2
157,157,1.0418674856003548e-05,0.2
158,158,1.108039818952934e-06,0.2
159,159,2.107327590252585e-05,0.2
160,160,2.510913028464053e-05,0.2
161,161,0.0632204350049678,0.2
162,162,0.0720210122301724,0.2
163,163,0.0606912928375434,0.2
164,164,0.0712926751138435,0.2
165,165,0.0727817633847306,0.2
166,166,0.0619955464262655,0.2
167,167,2.0954582052501487e-06,0.2
168,168,0.0788972687549168,0.2
169,169,0.0739903461157915,0.2
170,170,0.0069283429242756,0.2
171,171,4.187723888780932e-06,0.2
172,172,2.398659005454967e-06,0.2
173,173,0.0344496229513652,0.2
174,174,0.0508964348044794,0.2
175,175,0.07466467231932,0.2
176,176,0.0651808886559544,0.2
177,177,0.0453302698191928,0.2
178,178,1.8485449742989491e-06,0.2
179,179,1.128341636862501e-06,0.2
180,180,0.0817676056528782,0.2
181,181,0.0408189070620575,0.2
182,182,0.000579938208285,0.2
183,183,7.888111743582249e-06,0.2
184,184,0.0661064090335628,0.2
185,185,2.094818541402485e-06,0.2
186,186,0.0621969627414113,0.2
187,187,0.057880548347487,0.2
188,188,0.0389213370186787,0.2
189,189,0.0503423882669883,0.2
190,190,0.0191091706407942,0.2
191,191,0.0543597879719662,0.2
192,192,3.3230337298585645e-06,0.2
193,193,0.0942798781763731,0.2
194,194,0.0370060462212252,0.2
195,195,1.9593988426634195e-05,0.2
196,196,0.0740076421354588,0.2
197,197,0.0715307699215347,0.2
198,198,9.620783324080568e-06,0.2
199,199,0.0688434616408073,0.2
200,200,0.0316436580032745,0.3
201,201,0.0672338979552825,0.3
202,202,0.0136140031955509,0.3
203,203,0.0044981926945462,0.3
204,204,0.0817893133504766,0.3
205,205,0.0081944755606857,0.3
206,206,0.0053969007670471,0.3
207,207,4.515426185043103e-06,0.3
208,208,0.0468940505200868,0.3
209,209,0.0753003223280761,0.3
210,210,2.3470907449804197e-05,0.3
211,211,0.0063935906931968,0.3
212,212,0.049245344723369,0.3
213,213,2.139419656629125e-05,0.3
214,214,0.0682902017246868,0.3
215,215,0.0596358085310205,0.3
216,216,0.0540960184097861,0.3
217,217,0.0025863326963007,0.3
218,218,0.0684837946599552,0.3
219,219,0.0599059327925279,0.3
220,220,0.0017168921890911,0.3
221,221,0.0039100670826627,0.3
222,222,7.0955100135798e-06,0.3
223,223,0.0040802687500081,0.3
224,224,0.095126181641937,0.3
225,225,0.0375970606242052,0.3
226,226,0.0076396363264882,0.3
227,227,0.0041964767939959,0.3
228,228,0.080784662237277,0.3
229,229,0.0039529174665904,0.3
230,230,0.0292584597733614,0.3
231,231,0.0419118028320926,0.3
232,232,0.0827423537858304,0.3
233,233,0.0042194344518038,0.3
234,234,0.1255107924101541,0.3
235,235,0.0035501805154858,0.3
236,236,0.0539789411866687,0.3
237,237,0.0104664662232459,0.3
238,238,0.0785760404151638,0.3
239,239,0.0795951557195343,0.3
240,240,2.9913392226987724e-06,0.3
241,241,0.0043507257479758,0.3
242,242,0.0623522428966543,0.3
243,243,0.0031139767006447,0.3
244,244,0.0680562069872246,0.3
245,245,0.0713083768994211,0.3
246,246,0.0745855216177202,0.3
247,247,0.0635268175951939,0.3
248,248,6.709446997128352e-06,0.3
249,249,0.0012934623396603,0.3
250,250,0.057949012452949,0.3
251,251,0.0051012333029281,0.3
252,252,0.0834139423231028,0.3
253,253,0.0339719458553213,0.3
254,254,0.0550064420973956,0.3
255,255,0.0655205988908778,0.3
256,256,0.05952514962971,0.3
257,257,0.0670996572847044,0.3
258,258,0.0675856706876223,0.3
259,259,0.0708733519640264,0.3
260,260,2.2412744419498156e-05,0.3
261,261,0.0878095934587389,0.3
262,262,0.0536862071715803,0.3
263,263,0.0453928624730167,0.3
264,264,0.0334624127475568,0.3
265,265,0.0045497766303111,0.3
266,266,0.066214405016478,0.3
267,267,0.0037241755048724,0.3
268,268,3.931658779266436e-06,0.3
269,269,0.0888764649433044,0.3
270,270,0.0859080311658027,0.3
271,271,0.0875636621981151,0.3
272,272,0.0032143655787741,0.3
273,273,0.1220096743732539,0.3
274,274,0.0828204644078119,0.3
275,275,0.0589412740950441,0.3
276,276,0.0359833302133038,0.3
277,277,0.0110798899637812,0.3
278,278,0.0024699185276893,0.3
279,279,0.0761090844531847,0.3
280,280,0.0337221278063859,0.3
281,281,0.0089350667960797,0.3
282,282,0.0734696973174856,0.3
283,283,0.06646571425893,0.3
284,284,0.007319819980478,0.3
285,285,0.0064925498411428,0.3
286,286,0.0078070378517915,0.3
287,287,0.0359505421674437,0.3
288,288,0.062999721919168,0.3
289,289,0.0086557128540696,0.3
290,290,0.0874740941064762,0.3
291,291,0.1178210201030986,0.3
292,292,0.0753640318193407,0.3
293,293,0.030666889974666,0.3
294,294,0.0782946273421689,0.3
295,295,0.0478885048775575,0.3
296,296,2.6731369991323823e-06,0.3
297,297,0.0019897760513962,0.3
298,298,0.0013610700492099,0.3
299,299,0.0774015986396641,0.3
300,300,0.098161666219265,0.4
301,301,0.0619133763748856,0.4
302,302,2.460663233682371e-06,0.4
303,303,0.1579210680237529,0.4
304,304,0.0763470772453695,0.4
305,305,0.0846975812588099,0.4
306,306,0.0799030932771542,0.4
307,307,0.1046035198631157,0.4
308,308,0.2011574793337754,0.4
309,309,0.092501736407693,0.4
310,310,0.0404998825587121,0.4
311,311,0.1205716918661505,0.4
312,312,0.1350583832381695,0.4
313,313,0.105926122146864,0.4
314,314,0.0830747985883819,0.4
315,315,0.076325833087138,0.4
316,316,0.0297696425695568,0.4
317,317,0.0786143467503132,0.4
318,318,0.037419817615486,0.4
319,319,0.1317627753114194,0.4
320,320,0.0430759821348683,0.4
321,321,0.0792010578865845,0.4
322,322,0.056319544763365,0.4
323,323,0.0916649895892557,0.4
324,324,0.1334497572585585,0.4
325,325,7.949411553870186e-06,0.4
326,326,0.1801277588955825,0.4
327,327,0.0848365728110504,0.4
328,328,0.0824757931922408,0.4
329,329,0.0764998910063823,0.4
330,330,1.3742922396477894e-06,0.4
331,331,0.0767195686040451,0.4
332,332,0.0830493633663784,0.4
333,333,7.966981301648758e-07,0.4
334,334,0.167546536960125,0.4
335,335,0.1605779742973414,0.4
336,336,0.1399702147305609,0.4
337,337,0.0819380621505564,0.4
338,338,0.0007497514818897,0.4
339,339,2.265847483509495e-06,0.4
340,340,0.1002543171490666,0.4
341,341,4.152695557888562e-07,0.4
342,342,0.0636716734483686,0.4
343,343,0.1052216950509306,0.4
344,344,0.0912021491193285,0.4
345,345,0.1668234911066933,0.4
346,346,0.1048739987393271,0.4
347,347,0.0645277391176932,0.4
348,348,0.1734144527835132,0.4
349,349,0.0613906696053904,0.4
350,350,0.1965637730325301,0.4
351,351,0.1804657660154011,0.4
352,352,0.0781884941113847,0.4
353,353,0.0233691423842157,0.4
354,354,0.0966509354269967,0.4
355,355,0.0326185404819365,0.4
356,356,0.0885915641721414,0.4
357,357,0.0766302833812593,0.4
358,358,0.0133632967250259,0.4
359,359,0.0717535005924451,0.4
360,360,0.096825659698794,0.4
361,361,0.0693277544351892,0.4
362,362,0.0378299384728915,0.4
363,363,0.0787802793485675,0.4
364,364,0.0625717071869456,0.4
365,365,2.0260164747923934e-06,0.4
366,366,0.0966054419908693,0.4
367,367,0.0881228569053798,0.4
368,368,0.1773335193537933,0.4
369,369,0.1700420171300027,0.4
370,370,0.1328634290461853,0.4
371,371,0.0684265379247743,0.4
372,372,0.0739006986537106,0.4
373,373,0.0330981349246701,0.4
374,374,0.086629367536671,0.4
375,375,0.0803941205829321,0.4
376,376,0.141479284749872,0.4
377,377,0.1105376875148975,0.4
378,378,0.0747634944578712,0.4
379,379,0.1733203942479692,0.4
380,380,0.0866998816331469,0.4
381,381,0.1615863735238616,0.4
382,382,0.108717537313848,0.4
383,383,0.0530080571811807,0.4
384,384,0.0004813035190721,0.4
385,385,0.0982073591954143,0.4
386,386,0.1003054067164749,0.4
387,387,0.0771455291300244,0.4
388,388,0.1435070356461421,0.4
389,389,5.507016351260693e-06,0.4
390,390,0.0901291503256018,0.4
391,391,0.0758581174379275,0.4
392,392,0.0662830758744187,0.4
393,393,0.0886304356166708,0.4
394,394,0.0943195803571023,0.4
395,395,0.0769765982538616,0.4
396,396,0.0936242731849193,0.4
397,397,0.1463349983884259,0.4
398,398,0.0870090486948858,0.4
399,399,0.0454151812136997,0.4
400,400,0.0958381971792903,0.5
401,401,0.089486333642709,0.5
402,402,0.3306122131110278,0.5
403,403,0.1731112037357957,0.5
404,404,0.2968466573379708,0.5
405,405,0.138785744228759,0.5
406,406,0.3018236907267009,0.5
407,407,0.0445430770341737,0.5
408,408,0.1203137459163898,0.5
409,409,0.1132058699193103,0.5
410,410,0.1248951583129669,0.5
411,411,0.0202351159105007,0.5
412,412,0.1103800487212707,0.5
413,413,0.0314578521347457,0.5
414,414,0.0219064705458308,0.5
415,415,0.3252979802798501,0.5
416,416,0.2762899999243138,0.5
417,417,0.0867320280848679,0.5
418,418,0.2115620147255044,0.5
419,419,0.1050174791678697,0.5
420,420,0.2909081761976658,0.5
421,421,0.2770205420538698,0.5
422,422,0.2963619183981042,0.5
423,423,0.2517204793182014,0.5
424,424,0.0318168582531506,0.5
425,425,0.1189220577912873,0.5
426,426,0.3057130333734033,0.5
427,427,0.1331897394432721,0.5
428,428,0.1127532381564236,0.5
429,429,0.0366471755200285,0.5
430,430,0.2957735805044936,0.5
431,431,0.1170393154633504,0.5
432,432,0.3388866636309541,0.5
433,433,0.1184598540182674,0.5
434,434,0.0764974087615099,0.5
435,435,0.3043004573345467,0.5
436,436,0.0073471040328519,0.5
437,437,0.0451373635420979,0.5
438,438,0.1103627702459495,0.5
439,439,0.0767026797187281,0.5
440,440,0.1224448931635471,0.5
441,441,0.115716530506125,0.5
442,442,0.0838445011466396,0.5
443,443,0.3149656965891589,0.5
444,444,0.1176738164606499,0.5
445,445,0.0848092371162932,0.5
446,446,0.1043827204162522,0.5
447,447,0.3029769192083109,0.5
448,448,0.3162975622946142,0.5
449,449,0.0846927286754052,0.5
450,450,0.1097983294067542,0.5
451,451,0.1284520112003708,0.5
452,452,0.2675089864877946,0.5
453,453,0.1261061372900727,0.5
454,454,0.0953300490514178,0.5
455,455,0.0634458101575206,0.5
456,456,0.0188967931704942,0.5
457,457,0.1156963114480182,0.5
458,458,0.0409365698797377,0.5
459,459,0.1380587537675794,0.5
460,460,0.131812325298746,0.5
461,461,0.1123797098975982,0.5
462,462,0.0357840550097419,0.5
463,463,0.0992291620570225,0.5
464,464,0.1063061367759555,0.5
465,465,0.0838600959662507,0.5
466,466,0.1211870494335964,0.5
467,467,0.0921398436432168,0.5
468,468,0.0961020072335586,0.5
469,469,0.092104828874351,0.5
470,470,0.3124372604415417,0.5
471,471,0.3442696271066798,0.5
472,472,0.2414547881408527,0.5
473,473,0.3219194564953282,0.5
474,474,0.0206090127873442,0.5
475,475,0.1101969423088111,0.5
476,476,0.1187941144886975,0.5
477,477,0.1307145492126694,0.5
478,478,0.1258147532277814,0.5
479,479,0.1360975223047143,0.5
480,480,0.082828651707754,0.5
481,481,0.0884571740822487,0.5
482,482,0.0305408569229066,0.5
483,483,0.0912717891067844,0.5
484,484,0.0322401771881077,0.5
485,485,0.1361606159430105,0.5
486,486,0.2116244157496609,0.5
487,487,0.0908293849276023,0.5
488,488,0.0243218494753315,0.5
489,489,0.0985062241588816,0.5
490,490,0.0900348040383091,0.5
491,491,0.3203433328004457,0.5
492,492,0.075194662244197,0.5
493,493,0.127865927898362,0.5
494,494,0.0850690551750289,0.5
495,495,0.3231461605375944,0.5
496,496,0.2823472329768463,0.5
497,497,0.0138406430759616,0.5
498,498,0.0045647682697297,0.5
499,499,0.110818722828303,0.5
500,500,0.2540580438308192,0.6
501,501,0.1493474834803032,0.6
502,502,0.4646636759162068,0.6
503,503,0.2334309478676726,0.6
504,504,0.2105336504839648,0.6
505,505,0.2265855304911859,0.6
506,506,0.4128636505140097,0.6
507,507,0.3763683561182199,0.6
508,508,0.1282212891439633,0.6
509,509,0.1074342743532008,0.6
510,510,0.2499504123348567,0.6
511,511,0.3889382973872892,0.6
512,512,0.2565981644634283,0.6
513,513,0.3873088296928339,0.6
514,514,0.1270914167451828,0.6
515,515,0.244837715439267,0.6
516,516,0.4174883503331409,0.6
517,517,0.2571016137819226,0.6
518,518,0.2538683764780168,0.6
519,519,0.4533615438024124,0.6
520,520,0.211699354050385,0.6
521,521,0.1683298253676608,0.6
522,522,0.2724381963955019,0.6
523,523,0.2412843206100577,0.6
524,524,0.2531108857207593,0.6
525,525,0.4177015065333413,0.6
526,526,0.2767881016437178,0.6
527,527,0.2078820048956492,0.6
528,528,0.2266737239386095,0.6
529,529,0.4611776262039374,0.6
530,530,0.2411149046440134,0.6
531,531,0.4227715134879328,0.6
532,532,0.2643459592189766,0.6
533,533,0.2721161123827633,0.6
534,534,0.2004707850449029,0.6
535,535,0.1177731063477415,0.6
536,536,0.2525173013770009,0.6
